created_at,text
2021-03-05 01:40:00,b'@cvspharmacy @riteaid have NO availability for vaccination in Eastern PA #CovidVaccine'
2021-03-05 01:39:28,b'Be protected from the pandemic #covid19 with proper precautions &amp; get the #CovidVaccine when your turn is on.\xe2\x80\xa6 https://t.co/xhIC1FRngR'
2021-03-05 01:39:25,"b""RT @grumpyMichael: Oh... here's Greg Hunt making excuses on the delayed #CovidVaccine AGAIN..\n\xf0\x9f\x99\x84"""
2021-03-05 01:39:24,"b""@erinotoole Mr. O'Toole, why do you keep lying &amp; engaging in misinfo on the #CovidVaccine rollout in Canada? Multip\xe2\x80\xa6 https://t.co/IpQUP6Q2wK"""
2021-03-05 01:39:13,b'RT @susanlmarquis: Get the shot. Whichever you can get soonest. Get the shot. #CovidVaccine https://t.co/KIsBXGWSbI'
2021-03-05 01:39:10,b'Amazing! Thanks @BrockUniversity for stepping up in the fight to \xf0\x9f\x9b\x91 the spread of #COVID19 in #Niagara. Great to see\xe2\x80\xa6 https://t.co/arE1L90Vp0'
2021-03-05 01:39:10,"b'RT @CDCgov: Join the CDC #COVID19 Partner Update Call Monday, March 8, at 3:00 pm EST. \n\nTitle: Expanding the COVID-19 Vaccination Toolbox:\xe2\x80\xa6'"
2021-03-05 01:38:59,"b""RT @emily7m: Local Twitter: The Hy-Vee in Robbinsdale has just A TON of #CovidVaccine appointments tomorrow. If you're currently eligible,\xe2\x80\xa6"""
2021-03-05 01:38:33,"b'RT @Surgeon_General: When you get vaccinated, you\xe2\x80\x99re protecting yourself and your community. If you have questions about getting the #Covid\xe2\x80\xa6'"
2021-03-05 01:38:30,"b'I have signed up 5 people for the #CovidVaccine. If you have high speed internet, help your loved ones and friends\xe2\x80\xa6 https://t.co/WKWqrIcNty'"
2021-03-05 01:38:19,b'Ready for it.\n#CovidVaccine \n#KKM #PPKP #InspektorKesihatan https://t.co/ObjTwW7duJ'
2021-03-05 01:38:01,b'RT @sallyKP: Another #CovidVaccine adverse reaction. https://t.co/W5QH8489V9'
2021-03-05 01:37:42,"b""Right place, right time. Wasn't supposed to be available until summer in my area for me (immuno-compromised &amp; under\xe2\x80\xa6 https://t.co/h1mQu9MYMv"""
2021-03-05 01:37:05,"b'RT @ProfDanielKim: Thank you Dr. Melissa Moore @mooreorless62 for an amazing talk on #mRNA as Medicine at our @ucsc RNA Club today, congrat\xe2\x80\xa6'"
2021-03-05 01:36:13,b'My mother got her #CovidVaccine in #Brazil ! In her remote peninsula nurses make house calls to those 80 yrs and up\xe2\x80\xa6 https://t.co/DJwGFX9acP'
2021-03-05 01:36:09,b'Grateful to have received my first #covidvaccine today \xf0\x9f\x92\x9c Thankful for the hard work of researchers who made this po\xe2\x80\xa6 https://t.co/1up8keIFjr'
2021-03-05 01:36:05,"b'Begs the question, the world is in shortage of vaccine and we can produce it, can we increase production and help a\xe2\x80\xa6 https://t.co/71rG3l2MUu'"
2021-03-05 01:35:27,b'\xf0\x9f\x91\x8f @TnPresidency @ARPtn @KasbahTn on such an absence #covax #Tunisia \xf0\x9f\x87\xb9\xf0\x9f\x87\xb3 #Tunisie #covid19 #CovidVaccine is not your\xe2\x80\xa6 https://t.co/J7B2Rnh50V'
2021-03-05 01:34:41,"b""Don't worry the #WalkingDead can visit all the people who are still in a hurry to get #CovidVaccine https://t.co/XnVbq111rd"""
2021-03-05 01:34:21,b'The #AstraZeneca /Oxford #CovidVaccine appears to be more than 80 percent effective at preventing severe illness am\xe2\x80\xa6 https://t.co/zU13rFvIQt'
2021-03-05 01:33:55,b'RT @bijugovind: The govt should revise the restricted emergency use approval of #Covaxin as its efficacy is 80.6 %. As of now #Covaxin acco\xe2\x80\xa6'
2021-03-05 01:33:50,b'The govt should revise the restricted emergency use approval of #Covaxin as its efficacy is 80.6 %. As of now\xe2\x80\xa6 https://t.co/UcFDWYyVmU'
2021-03-05 01:33:32,"b""https://t.co/G6oJ51Gmtl\n\n#PANDEMIC PHLOGISTON-- Dr. deFacto's #Covid_19 Coup--ANTIPOSITIVISM &amp; 10TH AMENDMENT\n\nattn\xe2\x80\xa6 https://t.co/52PCEt7foJ"""
2021-03-05 01:33:06,b'Still true an hour later. Get on it! #COVID19 #CovidVaccine #Minnesota #StaySafeMN https://t.co/E43M1URK7n'
2021-03-05 01:33:00,"b""Oh... here's Greg Hunt making excuses on the delayed #CovidVaccine AGAIN..\n\xf0\x9f\x99\x84"""
2021-03-05 01:32:49,b'Proud to be saving lives with @CDCgov #SleeveUp #CovidVaccine  \xf0\x9f\x92\xaa https://t.co/kJij0I9qFa'
2021-03-05 01:32:49,b'We all have emotional problem and psychological problem #CovidVaccine'
2021-03-05 01:32:45,"b'\xe2\x80\x9cAs humans and Americans, we also innately desire things other people have\xe2\x80\x9d \n\nAfter months of waiting for the vacci\xe2\x80\xa6 https://t.co/BoNPbrrMvq'"
2021-03-05 01:32:27,"b'Second COVID-19 vaccine dose done. #covidvaccine #tired #beerme @ Los Angeles, California https://t.co/CA6aKvBJ1k'"
2021-03-05 01:31:57,b'I got the Johnson&amp;Johnson 1 dose vaccine today! #CovidVaccine'
2021-03-05 01:31:56,b'I got the Dolly Parton Vaccine today!\n#CovidVaccine \n#FauciOuchie https://t.co/CsO8pNARqH'
2021-03-05 01:31:37,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:31:35,"b'Made in India vaccine arrives at Lesotho, Stronger together.\n\n#VaccineMaitri \n#CovidVaccine \n#Covid_19\xe2\x80\xa6 https://t.co/zSiKBN3znz'"
2021-03-05 01:31:21,"b'RT @MoodyBluesv2: #Fauci ""I have no symptoms, there\'s not reason for me to take a test"".\nWell well well! #Covid19UK #coronavirusuk #coronav\xe2\x80\xa6'"
2021-03-05 01:30:52,"b'RT @cassandra17lina: If you\xe2\x80\x99re skipping your #CovidVaccine and \xe2\x80\x9ctaking your chances\xe2\x80\x9d with #COVID because you\xe2\x80\x99re young and healthy, remember\xe2\x80\xa6'"
2021-03-05 01:30:47,b'Teachers review vaccine options as they return to classroom | The Baltimore Watchdog https://t.co/O19AmLyr8G\xe2\x80\xa6 https://t.co/iAMKFX4wQQ'
2021-03-05 01:30:31,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:30:21,b'@nillythesquid @aimeehall1001 @pimpfrydrice @codibutts @JeremiahBuoni @KirkMedas @sallyannsalsano @drewtappon So I\xe2\x80\xa6 https://t.co/SrFAT9sbE4'
2021-03-05 01:30:05,b'We understand that some Albertans 75 &amp; over may have challenges getting to their #covidvaccine appointments. Transp\xe2\x80\xa6 https://t.co/8DeseA8SaU'
2021-03-05 01:29:57,b'RT @CityOaklandPark: The City of #OaklandPark is providing COVID-19 vaccines to seniors 65 and older. We have appointments available this w\xe2\x80\xa6'
2021-03-05 01:29:56,"b'RT @kytastebuds: Hey guys, are you ready to get out of the kitchen? Getting your #CovidVaccine is the next step! Protecting ourselves and o\xe2\x80\xa6'"
2021-03-05 01:29:42,b'RT @sohambanerjee99: #PMModi has taken the first dose of #COVIDVaccine @Bjp4KalyaniAC92 https://t.co/SnCAzEGefS'
2021-03-05 01:29:25,b'RT @DrEricDing: Several European Union countries to approve the use of the Russian-made Sputnik V vaccine this month and 50 million doses a\xe2\x80\xa6'
2021-03-05 01:29:09,b'RT @KHNews: #NewOnKHN: Getting the #CovidVaccine does not mean that you should stop wearing a mask. Here are five reasons Americans should\xe2\x80\xa6'
2021-03-05 01:28:56,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:28:45,"b""@KVOA Yeah, when hell freezes over. There's no slots open for #CovidVaccine in Southern #Arizona @dougducey @pchd @TucsonStar"""
2021-03-05 01:28:44,b'#CovidVaccine #covid Not asking from any particular standpoint.\n\nIf an EU country prevents export of batches of vac\xe2\x80\xa6 https://t.co/5AoLLfssWO'
2021-03-05 01:28:37,"b'Thank you Dr. Melissa Moore @mooreorless62 for an amazing talk on #mRNA as Medicine at our @ucsc RNA Club today, co\xe2\x80\xa6 https://t.co/pR0GqOapZw'"
2021-03-05 01:27:51,"b'RT @Grant_Blank_: For every #Georgia #school district, their own #CovidVaccine plan. Personally I want to go Early County and watch teacher\xe2\x80\xa6'"
2021-03-05 01:27:31,b'I will be getting my second shot Monday #PSWProud #CovidVaccine'
2021-03-05 01:27:30,b'Line placement is completely random... you don\xe2\x80\x99t need to log on hours ahead bc it will put you in a random spot...\xe2\x80\xa6 https://t.co/hn2YfyBm23'
2021-03-05 01:27:20,"b'RT @Grant_Blank_: For every #Georgia #school district, their own #CovidVaccine plan. Personally I want to go Early County and watch teacher\xe2\x80\xa6'"
2021-03-05 01:27:09,b'This #childcare worker got her #CovidVaccine! The overwhelming sense of relief is real. Been working onsite since J\xe2\x80\xa6 https://t.co/YF0FbtcUeR'
2021-03-05 01:27:00,b'RT @cityofsparks: Signups begin tomorrow 9 am for the Sparks Fire March 8 vaccine clinic (65+). Appointments fill quickly. Sign up here: ht\xe2\x80\xa6'
2021-03-05 01:26:51,b'RT @RajivKrishnaS: My 87 yr old grandmother just got vaccinated. Pls go get vaccinated against #COVID19 - nothing to fear. Stay healthy and\xe2\x80\xa6'
2021-03-05 01:26:31,b'RT @erinstewartct: Our Billboards made their debut today! #newbritain #CovidVaccine @CTDPH https://t.co/jMCbR4u3Q4'
2021-03-05 01:26:26,"b'RT @jewelhurtado_: If you care for a child who receives #CVRC services, you\xe2\x80\x99re most likely eligible for the #CovidVaccine. Little A has epi\xe2\x80\xa6'"
2021-03-05 01:26:04,b'RT @DocEMurray: Curious if your teen qualifies for the #CovidVaccine? Talking about it on @FoxRochester at 7:40 this morning https://t.co/T\xe2\x80\xa6'
2021-03-05 01:25:41,b'#CovidVaccine #Florida #RecallDeSantis\nFlorida ! Your disgusting governor has been selling vaccines to rich people\xe2\x80\xa6 https://t.co/KK1VdgpBRH'
2021-03-05 01:25:25,"b'Started my day sharing one of my favorite books \xe2\x80\x9cIggy Peck Architect\xe2\x80\x9d w/my #AIG kids for #ReadAcrossAmerica Week, v\xe2\x80\xa6 https://t.co/ighoRHUi0y'"
2021-03-05 01:25:21,"b""RT @CTNewsAgency: Angels' Will Help You Get A COVID Shot\n\n \xe2\x96\xb6\xef\xb8\x8f Online group offers tips, tricks for vaccines!\n\nhttps://t.co/BX2w8QuSVr\n#COVI\xe2\x80\xa6"""
2021-03-05 01:25:17,"b""RT @SanfordHealth: We've reached a major milestone in the #COVIDvaccine rollout: 50,970 patients have received at least one dose of the COV\xe2\x80\xa6"""
2021-03-05 01:25:03,b'South Carolina Unveils New Covid-19 Vaccination Dashboard! See how the #CovidVaccine rollout is progressing across\xe2\x80\xa6 https://t.co/WF5t1iWpOR'
2021-03-05 01:24:59,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:24:13,b'RT @WADeptHealth: The #COVIDvaccine will be available to more people in the coming weeks. Go to https://t.co/gv9p4vEZ8H to get notified whe\xe2\x80\xa6'
2021-03-05 01:24:12,b'RT @JoelFanMusic: Hi - wondering how many friends on Twitter have been vaccinated? \n\nCurious as to the results. \n\n#Poll #PandemicLife #Vacc\xe2\x80\xa6'
2021-03-05 01:24:02,"b""RT @zamboanga_5: ZCPS5 personnel PCPL Stephanee F Gomonit, PCR PNCO conducted dialogue regarding the PNP's Covid Vaccine Campaign followed\xe2\x80\xa6"""
2021-03-05 01:23:58,b'RT @Kartopia: Thank you Dr.@PeterHotez for this very informative conversation on the origins of vaccine disinformation and informing us abo\xe2\x80\xa6'
2021-03-05 01:23:39,"b'This is frightening! The real motivation of Chinese hackers in India is ""exfiltrating intellectual property and get\xe2\x80\xa6 https://t.co/b9lEm0NU9X'"
2021-03-05 01:23:33,b'RT @KPSCALnews: Yesterday was a big day at the @calpolypomona vaccination site! Second doses of vaccines were given to people who got their\xe2\x80\xa6'
2021-03-05 01:23:31,b'@OneidaNationWI would just like to say THANK YOU SO MUCH for vaccinating your employees and community. I am so grat\xe2\x80\xa6 https://t.co/QZ69E5urz3'
2021-03-05 01:23:30,b'RT @nilikm: @ColinDMello Recalibrated? Imminent? Tell that to my patients who are 89 and waiting to know why I can\xe2\x80\x99t administer the #CovidV\xe2\x80\xa6'
2021-03-05 01:23:26,b'Made in India vaccines arrive at Canada.\n@MarcGarneau \n@narendramodi\n@DrSJaishankar\n@MoHFW_INDIA\n@drharshvardhan\xe2\x80\xa6 https://t.co/EbWfwkIG4i'
2021-03-05 01:23:21,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:23:04,"b'Ayyyyy, got that first dose today!! Got that lil mRNA in there now doing it\xe2\x80\x99s thing. (Shirt is @Sawbones merch!)\xe2\x80\xa6 https://t.co/E7eThzNUWu'"
2021-03-05 01:22:55,"b""I'm getting vaccinated on Sunday. #CovidVaccine"""
2021-03-05 01:22:45,b'RT @jkwan_md: Daily vaccinations vs. new deaths (7d avg)\n\xf0\x9f\x94\xb5Deaths (left axis)\n\xf0\x9f\x9f\xa2Vaccinations (right axis)\n#COVID19Ontario #CovidVaccine https\xe2\x80\xa6'
2021-03-05 01:22:39,b'#antivaxxers is a tribalizing term that poisons the well of legitimate criticisms against vaccines. \nPharmaceutical\xe2\x80\xa6 https://t.co/aDFA8IQsrs'
2021-03-05 01:22:16,b'Got signed up for a vaccine at Costco next week. Husband too. Pretty jazzed. #CovidVaccine #PortlandOR'
2021-03-05 01:22:04,b'#RT @KidneySouthwest: Is the COVID-19 vaccine safe for me if I am a living kidney donor? @KidneyFund \nRead here -\xe2\x80\xa6 https://t.co/ttAwnoPUI7'
2021-03-05 01:21:39,b'The Stats on #CovidVaccine Injury and Death\nDon\xe2\x80\x99t Add Up\nhttps://t.co/rkruynivK3'
2021-03-05 01:21:30,"b'RT @GOVERNING: Many #CovidVaccine websites across the nation violate #DisabilityRights laws, blocking #Blind people from signing up or rece\xe2\x80\xa6'"
2021-03-05 01:21:17,"b'I love watching @wkamaubell in general, but this is especially excellent. #CovidVaccine https://t.co/19bgZggsWB'"
2021-03-05 01:21:13,b'Getting my second dose next Wednesday *happy dance* AND my mom finally got her first first today #CovidVaccine https://t.co/g7xwTU5PaX'
2021-03-05 01:20:54,b'RT @agondontor1: When was the last time you saw on your doctors wall an oath to the patient among all those certificates of oath to the pha\xe2\x80\xa6'
2021-03-05 01:20:50,b'RT @agondontor1: jus sayin...\n#vaccine #vaccinations #vaccination #CovidVaccine #COVIDIOT #COVID19 #BillGates #BillGatesBioTerrorist #virus\xe2\x80\xa6'
2021-03-05 01:20:45,b'RT @agondontor1: Jus sayin.\n#vaccine #vaccinations #vaccination #Fauci #BigPharma  #medicine #healthcare #doctors #COVIDIOT #CovidVaccine #\xe2\x80\xa6'
2021-03-05 01:20:42,b'RT @Kartopia: Thank you Dr.@PeterHotez for this very informative conversation on the origins of vaccine disinformation and informing us abo\xe2\x80\xa6'
2021-03-05 01:20:19,b'RT @Kartopia: Thank you Dr.@PeterHotez for this very informative conversation on the origins of vaccine disinformation and informing us abo\xe2\x80\xa6'
2021-03-05 01:20:15,b'@CNY315_ @CEJRyanMcMahon @claudiatenney @RepJohnKatko @YoungKimCA @aslavitt46 @JoeBiden @WHCOS Today 3/4\xe2\x80\xa6 https://t.co/DdRMxRN2h6'
2021-03-05 01:19:50,b'RT @KPSCALnews: Yesterday was a big day at the @calpolypomona vaccination site! Second doses of vaccines were given to people who got their\xe2\x80\xa6'
2021-03-05 01:19:41,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:19:34,"b'RT @nilikm: I asked at a local public health meeting today why we can\xe2\x80\x99t \xe2\x80\x9cpilot\xe2\x80\x9d the rollout of #CovidVaccine in our offices, or administer\xe2\x80\xa6'"
2021-03-05 01:19:31,b'This continues to happen across the country. #CovidVaccine https://t.co/7gQvFaAN45'
2021-03-05 01:19:14,b'Hi - wondering how many friends on Twitter have been vaccinated? \n\nCurious as to the results. \n\n#Poll #PandemicLife #Vaccine #CovidVaccine'
2021-03-05 01:18:54,"b""Got my first #CovidVaccine shot today.  A sore arm is the worst that I have - I didn't mutate and I'm not being tracked.  Get vaccinated!"""
2021-03-05 01:18:52,"b'#CovidVaccine is now available in some @HomelandStores pharmacies.  Currently: Ardmore, Paul\xe2\x80\x99s Valley &amp; Duncan. We\xe2\x80\x99\xe2\x80\xa6 https://t.co/RMpKQCsmxS'"
2021-03-05 01:18:40,b'RT @Kartopia: Thank you Dr.@PeterHotez for this very informative conversation on the origins of vaccine disinformation and informing us abo\xe2\x80\xa6'
2021-03-05 01:18:21,"b""RT @StudyHome: Tomorrow The Children's Study Home is hosting a panel discussion on The COVID Vaccine: Personal &amp; Professional Perspectives\xe2\x80\xa6"""
2021-03-05 01:18:19,"b'The same is happening in Texas. We have people coming from 2 states away. The disparity is stark. @GregAbbott_TX,\xe2\x80\xa6 https://t.co/hqpFUVo7bF'"
2021-03-05 01:18:13,"b'New timeline for WA #CovidVaccine eligibility: \n3/22 1st responders, grocery, agriculture, food processing, transit\xe2\x80\xa6 https://t.co/06AK2uf3UT'"
2021-03-05 01:18:06,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:18:01,b'How to Book a COVID-19 Vaccine Appointment Without a Computer \xf0\x9f\x94\x97https://t.co/MS7APtG0yt\n\n#COVIDvaccine #GeroTwitter @jhu_coah @JHGeriatrics'
2021-03-05 01:17:46,"b'Thanks to all @SFAIDSFound Second #CovidVaccine shot today! Stay well, keep your masks on! #NotMyFirstPandemic https://t.co/Ng69eTlJ33'"
2021-03-05 01:17:43,"b'@tatereeves Right. 520,000 dead in one year. #CovidVaccine https://t.co/7UnePKcfL9'"
2021-03-05 01:17:42,b'Curious to see what will happen with all the Masketeers when politicians and health officials cut restrictions.\n\nGo\xe2\x80\xa6 https://t.co/QvQnt34Rwx'
2021-03-05 01:17:41,"b'RT @KristyNBCBoston: As swollen lymph nodes show up on mammogram results for some women after a #CovidVaccine  shot, @MGHMedicine radiologi\xe2\x80\xa6'"
2021-03-05 01:17:34,b'RT @Kartopia: Thank you Dr.@PeterHotez for this very informative conversation on the origins of vaccine disinformation and informing us abo\xe2\x80\xa6'
2021-03-05 01:17:33,b'RT @jkwan_md: Daily vaccinations vs. new deaths (7d avg)\n\xf0\x9f\x94\xb5Deaths (left axis)\n\xf0\x9f\x9f\xa2Vaccinations (right axis)\n#COVID19Ontario #CovidVaccine https\xe2\x80\xa6'
2021-03-05 01:17:26,b'RT @Kartopia: Thank you Dr.@PeterHotez for this very informative conversation on the origins of vaccine disinformation and informing us abo\xe2\x80\xa6'
2021-03-05 01:17:26,"b'RT @PainterMom101: @erinotoole Once again Erin, I suggest you have a chat with @fordnation @celliottability &amp; @GeneralHillier as they are r\xe2\x80\xa6'"
2021-03-05 01:17:25,"b'RT @GOVERNING: Many #CovidVaccine websites across the nation violate #DisabilityRights laws, blocking #Blind people from signing up or rece\xe2\x80\xa6'"
2021-03-05 01:17:21,b'RT @Kartopia: Thank you Dr.@PeterHotez for this very informative conversation on the origins of vaccine disinformation and informing us abo\xe2\x80\xa6'
2021-03-05 01:16:49,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:16:43,b'RT @GovCanHealth: Curious about what\xe2\x80\x99s in the #COVID19 vaccines? Learn more about the ingredients and the vaccines available in Canada here\xe2\x80\xa6'
2021-03-05 01:16:38,b'RT @jkwan_md: Daily vaccinations vs. new cases (7d avg)\n\xf0\x9f\x94\xb4Cases (left axis)\n\xf0\x9f\x9f\xa2Vaccinations (right axis)\n#COVID19Ontario #CovidVaccine https:/\xe2\x80\xa6'
2021-03-05 01:16:36,b'RT @jkwan_md: Daily vaccinations vs. new deaths (7d avg)\n\xf0\x9f\x94\xb5Deaths (left axis)\n\xf0\x9f\x9f\xa2Vaccinations (right axis)\n#COVID19Ontario #CovidVaccine https\xe2\x80\xa6'
2021-03-05 01:16:33,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:16:30,"b""Going to the doctor partly to see if I'm eligible for the #CovidVaccine after I contracted it 2 months ago. Cause I\xe2\x80\xa6 https://t.co/qwLU2xfl9u"""
2021-03-05 01:16:14,b'RT @Kartopia: Thank you Dr.@PeterHotez for this very informative conversation on the origins of vaccine disinformation and informing us abo\xe2\x80\xa6'
2021-03-05 01:16:08,"b""RT @WhyIVax: Moments like this are #WhyIVax. We're jumping...er, dancing...for joy! TY for getting your #CovidVaccine! #CancelCovid"""
2021-03-05 01:16:02,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:15:45,b'@CRRJA5 ...Or to enter the Democrat National Convention ...Or when buying Sudafed ...Or when getting the\xe2\x80\xa6 https://t.co/PsKyQbZb2r'
2021-03-05 01:15:38,b'RT @WADeptHealth: The #COVIDvaccine will be available to more people in the coming weeks. Go to https://t.co/gv9p4vEZ8H to get notified whe\xe2\x80\xa6'
2021-03-05 01:15:33,b'DC to Open 3 Vaccination Sites for the Johnson &amp; Johnson #CovidVaccine  https://t.co/SMgtVngWko'
2021-03-05 01:15:25,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:15:23,b'RT @bmcarthur17: Another new #coronavirus variant have been detected in the UK which has a mutation that may help it escape immunity.\n\n#Cov\xe2\x80\xa6'
2021-03-05 01:15:12,b'Thank you Dr.@PeterHotez for this very informative conversation on the origins of vaccine disinformation and inform\xe2\x80\xa6 https://t.co/ecqpISmcyG'
2021-03-05 01:15:02,"b'We\xe2\x80\x98re on our way to a safer and healthier Hawaii with a total of 81,725 COVID-19 vaccinations completed at our Oahu\xe2\x80\xa6 https://t.co/ysRgTyQxPz'"
2021-03-05 01:15:00,b'RT @jkwan_md: Daily vaccinations vs. new deaths (7d avg)\n\xf0\x9f\x94\xb5Deaths (left axis)\n\xf0\x9f\x9f\xa2Vaccinations (right axis)\n#COVID19Ontario #CovidVaccine https\xe2\x80\xa6'
2021-03-05 01:14:47,b'RT @jkwan_md: Daily vaccinations vs. new deaths (7d avg)\n\xf0\x9f\x94\xb5Deaths (left axis)\n\xf0\x9f\x9f\xa2Vaccinations (right axis)\n#COVID19Ontario #CovidVaccine https\xe2\x80\xa6'
2021-03-05 01:14:32,b'\xe2\xad\x95\xef\xb8\x8f\xe2\xad\x95\xef\xb8\x8f\xe2\x9a\xab\xef\xb8\x8f\xe2\x9a\xab\xef\xb8\x8f..... earlier I had my second #COVID shot!!! #CovidVaccine #modernavaccine'
2021-03-05 01:14:26,b'Total number of COVID-19 vaccinations administrated:\n\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 79.8M\n\xf0\x9f\x87\xa8\xf0\x9f\x87\xb3 52.5M\n\xf0\x9f\x87\xac\xf0\x9f\x87\xa7 21.6M\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 16.6M\n\xf0\x9f\x87\xb9\xf0\x9f\x87\xb7 9.3M\n\xf0\x9f\x87\xa7\xf0\x9f\x87\xb7 9.3M\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb1 8.4M\n\xf0\x9f\x87\xa9\xf0\x9f\x87\xaa\xe2\x80\xa6 https://t.co/HJHQIuB3rJ'
2021-03-05 01:14:19,b'RT @divyavaibhav64: List of #COVID 19 Private Hospital where #CovidVaccine can be taken by Sr. Citizens &amp; 45 to 59 years with Co-morbiditie\xe2\x80\xa6'
2021-03-05 01:13:56,"b'RT @jewelhurtado_: If you care for a child who receives #CVRC services, you\xe2\x80\x99re most likely eligible for the #CovidVaccine. Little A has epi\xe2\x80\xa6'"
2021-03-05 01:13:55,b'Daily vaccinations vs. new cases (7d avg)\n\xf0\x9f\x94\xb4Cases (left axis)\n\xf0\x9f\x9f\xa2Vaccinations (right axis)\n#COVID19Ontario\xe2\x80\xa6 https://t.co/yoNKBZeh5u'
2021-03-05 01:13:43,b'RT @WADeptHealth: The #COVIDvaccine will be available to more people in the coming weeks. Go to https://t.co/gv9p4vEZ8H to get notified whe\xe2\x80\xa6'
2021-03-05 01:13:42,b'RT @jkwan_md: MAR 4: #CovidVaccine in Ontario\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\nTotal vaccinations: 784828 (+30409)\n\xf0\x9f\x92\x89delivered: 1076445 (as of Mar 4)\n\xf0\x9f\x92\x89freezer/fridge: 2916\xe2\x80\xa6'
2021-03-05 01:13:08,b'Can confirm that a side effect of my first #CovidVaccine is the loss of my  gift for puzzle solving. Really struggling.'
2021-03-05 01:12:51,"b'A song about #COVIDvaccine, the cure for my #ItchyFeet (&amp; MORE important issues!) music #JimmyVanHeusen (\xe2\x80\xa6 https://t.co/3KQPXxGLIz'"
2021-03-05 01:12:31,b'RT @WADeptHealth: The #COVIDvaccine will be available to more people in the coming weeks. Go to https://t.co/gv9p4vEZ8H to get notified whe\xe2\x80\xa6'
2021-03-05 01:12:31,b'RT @jkwan_md: Daily vaccinations vs. new deaths (7d avg)\n\xf0\x9f\x94\xb5Deaths (left axis)\n\xf0\x9f\x9f\xa2Vaccinations (right axis)\n#COVID19Ontario #CovidVaccine https\xe2\x80\xa6'
